time,next_time,ret_1000,ret_500,signal,close_im,close_ic,next_close_im,next_close_ic,ret_next_im,ret_next_ic,trade_ret,direction
2024-01-03,2024-01-04,-0.0052447334466612094,-0.0014900575758511891,-1,5809.4,5388.6,5765.2,5347.8,-0.007608358866664333,-0.007571539917603842,3.681894906049088e-05,short_IM_long_IC
2024-01-04,2024-01-05,-0.007044470895715249,-0.008529907551660276,1,5765.2,5347.8,5664.8,5282.2,-0.01741483383056952,-0.012266726504357006,-0.005148107326212514,long_IM_short_IC
2024-01-05,2024-01-08,-0.01853814847980262,-0.013715422804860156,-1,5664.8,5282.2,5480.2,5130.6,-0.032587205197006086,-0.028700162810949892,0.0038870423860561942,short_IM_long_IC
2024-01-08,2024-01-09,-0.02329792945291287,-0.021615711144484462,-1,5480.2,5130.6,5513.4,5155.0,0.006058173059377392,0.004755779051182962,-0.0013023940081944296,short_IM_long_IC
2024-01-09,2024-01-10,0.0017550048258574424,0.002506589150294447,-1,5513.4,5155.0,5484.6,5138.8,-0.005223636957231381,-0.0031425800193985998,0.0020810569378327815,short_IM_long_IC
2024-01-10,2024-01-11,-0.007425291990614258,-0.004357481576164224,-1,5484.6,5138.8,5595.2,5209.6,0.0201655544615833,0.013777535611426917,-0.006388018850156385,short_IM_long_IC
2024-01-11,2024-01-12,0.017968988992626,0.012753761168112554,1,5595.2,5209.6,5551.0,5188.6,-0.007899628252788116,-0.004031019656019708,-0.003868608596768408,long_IM_short_IC
2024-01-12,2024-01-15,-0.006526742127487051,-0.0033854829241033446,-1,5551.0,5188.6,5530.2,5178.2,-0.0037470725995316645,-0.0020043942489305078,0.0017426783506011567,short_IM_long_IC
2024-01-15,2024-01-16,-0.00271174456308354,-0.00247444478463843,-1,5530.2,5178.2,5513.0,5173.4,-0.003110194929658916,-0.0009269630373489601,0.002183231892309956,short_IM_long_IC
2024-01-16,2024-01-17,-0.003579880187992268,-0.0005580464166146104,-1,5513.0,5173.4,5346.4,5017.8,-0.030219481226192668,-0.03007693199829886,0.00014254922789380675,short_IM_long_IC
2024-01-17,2024-01-18,-0.027142016965112203,-0.024826229590315663,-1,5346.4,5017.8,5344.6,5045.0,-0.00033667514589241776,0.00542070229981273,0.005757377445705147,short_IM_long_IC
2024-01-18,2024-01-19,-0.002912849470681933,0.0010705043396381786,-1,5344.6,5045.0,5217.4,4950.8,-0.023799723084983126,-0.018671952428146676,0.00512777065683645,short_IM_long_IC
2024-01-19,2024-01-22,-0.012364127832907301,-0.009576692950221677,-1,5217.4,4950.8,4830.4,4645.6,-0.07417487637520603,-0.06164660256928167,0.012528273805924361,short_IM_long_IC
2024-01-22,2024-01-23,-0.057688599227938564,-0.04731723837631241,-1,4830.4,4645.6,4998.0,4800.4,0.034696919509771496,0.03332185293611145,-0.0013750665736600443,short_IM_long_IC
2024-01-23,2024-01-24,0.015756953000795715,0.01773031725663987,-1,4998.0,4800.4,5090.8,4890.2,0.01856742697078828,0.018706774435463647,0.00013934746467536563,short_IM_long_IC
2024-01-24,2024-01-25,0.012555300517370194,0.013966602839484032,-1,5090.8,4890.2,5306.6,5060.0,0.042390194075587306,0.034722506236963824,-0.007667687838623483,short_IM_long_IC
2024-01-25,2024-01-26,0.03359391413607127,0.028270258539588422,1,5306.6,5060.0,5216.8,4992.6,-0.016922323144763163,-0.013320158102766766,-0.003602165041996397,long_IM_short_IC
2024-01-26,2024-01-29,-0.00873376540928228,-0.009083990529880626,1,5216.8,4992.6,5063.0,4893.2,-0.0294816745897869,-0.019909466009694454,-0.009572208580092445,long_IM_short_IC
2024-01-29,2024-01-30,-0.026285443566113065,-0.019728995674876293,-1,5063.0,4893.2,4907.2,4767.8,-0.030772269405490826,-0.025627401291588248,0.005144868113902579,short_IM_long_IC
2024-01-30,2024-01-31,-0.028567464065505255,-0.022914950803623158,-1,4907.2,4767.8,4727.2,4657.4,-0.036680795565699365,-0.023155333696883384,0.01352546186881598,short_IM_long_IC
2024-01-31,2024-02-01,-0.04004843018574711,-0.024509122634252978,-1,4727.2,4657.4,4699.2,4648.8,-0.005923168048739158,-0.001846523811568579,0.004076644237170579,short_IM_long_IC
2024-02-01,2024-02-02,-0.007228394710839914,-0.003885220195548489,-1,4699.2,4648.8,4507.2,4512.8,-0.04085801838610825,-0.029254861469626525,0.011603156916481727,short_IM_long_IC
2024-02-02,2024-02-05,-0.03700174208982865,-0.024688041466288335,-1,4507.2,4512.8,4176.6,4380.0,-0.07334930777422777,-0.029427406488211294,0.043921901286016474,short_IM_long_IC
2024-02-05,2024-02-06,-0.06155629788488326,-0.0225626975290113,-1,4176.6,4380.0,4609.0,4822.6,0.10352918641957554,0.10105022831050237,-0.0024789581090731705,short_IM_long_IC
2024-02-06,2024-02-07,0.06973446388417437,0.07749268625048722,-1,4609.0,4822.6,4793.0,5128.6,0.03992189195053153,0.0634512503628748,0.02352935841234327,short_IM_long_IC
2024-02-07,2024-02-08,0.04472589804244542,0.06318631637316385,-1,4793.0,5128.6,4980.4,5110.6,0.03909868558314211,-0.0035097297508092096,-0.04260841533395132,short_IM_long_IC
2024-02-08,2024-02-19,0.0406972246043098,0.007957677835222166,1,4980.4,5110.6,4954.6,5083.4,-0.005180306802666346,-0.005322271357570685,0.00014196455490433912,long_IM_short_IC
2024-02-19,2024-02-20,0.007306376077120591,-0.0016747022967212866,1,4954.6,5083.4,4989.0,5097.4,0.006943042828886137,0.002754062241806743,0.004188980587079394,long_IM_short_IC
2024-02-20,2024-02-21,0.0032658750985492535,-0.00012568063151174869,1,4989.0,5097.4,5001.4,5107.2,0.0024854680296650944,0.001922548750343367,0.0005629192793217275,long_IM_short_IC
2024-02-21,2024-02-22,0.005443902918901067,-0.00037352963917725024,1,5001.4,5107.2,5122.4,5159.2,0.024193225896748993,0.01018170426065157,0.014011521636097424,long_IM_short_IC
2024-02-22,2024-02-23,0.015384345201493899,0.007259316978674546,1,5122.4,5159.2,5217.0,5186.0,0.018467905669217632,0.005194603814544951,0.013273301854672681,long_IM_short_IC
2024-02-23,2024-02-26,0.014390935919809333,0.004128088031877253,1,5217.0,5186.0,5215.0,5168.2,-0.0003833620854897246,-0.0034323177786348413,0.0030489556931451167,long_IM_short_IC
2024-02-26,2024-02-27,0.005688553181996792,-0.00043236335837415485,1,5215.0,5168.2,5386.0,5307.8,0.03279002876318304,0.027011338570488874,0.005778690192694169,long_IM_short_IC
2024-02-27,2024-02-28,0.02638012334826434,0.021622726223385236,1,5386.0,5307.8,5117.6,5175.2,-0.04983290011139985,-0.024982101812427104,-0.024850798298972743,long_IM_short_IC
2024-02-28,2024-02-29,-0.044861098581836845,-0.023316081943714484,-1,5117.6,5175.2,5333.8,5346.4,0.04224636548382055,0.03308084711701964,-0.009165518366800907,short_IM_long_IC
2024-02-29,2024-03-01,0.037374099434052566,0.0313935805097143,1,5333.8,5346.4,5392.0,5382.6,0.010911545239791431,0.006770911267395041,0.00414063397239639,long_IM_short_IC
2024-03-01,2024-03-04,0.010727490217612434,0.006032644353964001,1,5392.0,5382.6,5383.4,5377.0,-0.0015949554896143026,-0.0010403894028908622,-0.0005545660867234403,long_IM_short_IC
2024-03-04,2024-03-05,0.004886430232815986,0.0018166410927493715,1,5383.4,5377.0,5311.4,5334.8,-0.01337444737526472,-0.007848242514413184,-0.005526204860851536,long_IM_short_IC
2024-03-05,2024-03-06,-0.009801144203390844,-0.006864805282046915,-1,5311.4,5334.8,5345.0,5342.8,0.006326015739729796,0.0014995876134062947,-0.004826428126323501,short_IM_long_IC
2024-03-06,2024-03-07,0.001177087437690183,-0.00032235721828666186,1,5345.0,5342.8,5277.0,5272.4,-0.012722170252572496,-0.013176611514561731,0.00045444126198923573,long_IM_short_IC
2024-03-07,2024-03-08,-0.014528049801812992,-0.013607741580085153,-1,5277.0,5272.4,5348.0,5346.2,0.013454614364222017,0.013997420529550109,0.0005428061653280913,short_IM_long_IC
2024-03-08,2024-03-11,0.012651668970085295,0.013699470645853973,-1,5348.0,5346.2,5463.0,5456.2,0.021503365744203418,0.020575361939321413,-0.000928003804882005,short_IM_long_IC
2024-03-11,2024-03-12,0.017926803169813876,0.0170958175338507,1,5463.0,5456.2,5488.2,5427.6,0.004612850082372333,-0.005241743337854099,0.009854593420226432,long_IM_short_IC
2024-03-12,2024-03-13,0.00543474055524551,-0.003185487685310351,1,5488.2,5427.6,5517.4,5417.0,0.005320505812470344,-0.0019529810597687103,0.0072734868722390544,long_IM_short_IC
2024-03-13,2024-03-14,0.0046264294449813725,-0.001586679013178105,1,5517.4,5417.0,5487.0,5399.0,-0.005509841592054143,-0.0033228724386191733,-0.00218696915343497,long_IM_short_IC
2024-03-14,2024-03-15,-0.006363468993480059,-0.004097033919479465,-1,5487.0,5399.0,5532.2,5452.6,0.008237652633497294,0.009927764400815109,0.0016901117673178145,short_IM_long_IC
2024-03-15,2024-03-18,0.012575642522305142,0.011351832391862438,1,5532.2,5452.6,5639.6,5533.0,0.01941361483677384,0.014745259142427303,0.004668355694346538,long_IM_short_IC
2024-03-18,2024-03-19,0.016625884717383466,0.013622791893206143,1,5639.6,5533.0,5581.6,5472.2,-0.010284417334562757,-0.010988613771913958,0.0007041964373512011,long_IM_short_IC
2024-03-19,2024-03-20,-0.007177092072950142,-0.009084323319008103,1,5581.6,5472.2,5629.0,5486.0,0.008492188619750651,0.0025218376521325414,0.00597035096761811,long_IM_short_IC
2024-03-20,2024-03-21,0.00921600119725885,0.0027726500015115008,1,5629.0,5486.0,5627.0,5457.8,-0.0003553028957186122,-0.0051403572730586156,0.004785054377340003,long_IM_short_IC
2024-03-21,2024-03-22,-0.0001545284004380587,-0.005021540339031461,1,5627.0,5457.8,5558.8,5367.0,-0.012120135063088622,-0.016636740078419865,0.004516605015331243,long_IM_short_IC
2024-03-22,2024-03-25,-0.011027133089256846,-0.014867462181305857,1,5558.8,5367.0,5435.4,5293.8,-0.02219903576311444,-0.013638904415874786,-0.008560131347239652,long_IM_short_IC
2024-03-25,2024-03-26,-0.023199780667393255,-0.016680881369520395,-1,5435.4,5293.8,5401.0,5267.4,-0.006328881039113887,-0.004986965884619887,0.001341915154494,short_IM_long_IC
2024-03-26,2024-03-27,-0.0033503282024908154,-0.0019505183846106888,-1,5401.0,5267.4,5216.8,5150.6,-0.034104795408257726,-0.022174127653111442,0.011930667755146285,short_IM_long_IC
2024-03-27,2024-03-28,-0.03331978400470925,-0.0241719675965123,-1,5216.8,5150.6,5349.6,5216.8,0.02545621837141554,0.012852871510115271,-0.012603346861300269,short_IM_long_IC
2024-03-28,2024-03-29,0.022028222615241955,0.013016504404768536,1,5349.6,5216.8,5412.0,5288.4,0.01166442350829966,0.013724888820732861,-0.0020604653124332017,long_IM_short_IC
2024-03-29,2024-04-01,0.01096644530452906,0.011936737313751777,-1,5412.0,5288.4,5541.6,5404.0,0.02394678492239466,0.02185916345208394,-0.0020876214703107188,short_IM_long_IC
2024-04-01,2024-04-02,0.02164855079621897,0.021766967681575933,-1,5541.6,5404.0,5506.6,5381.8,-0.0063158654540205195,-0.004108068097705364,0.0022077973563151554,short_IM_long_IC
2024-04-02,2024-04-03,-0.005037456271575036,-0.003702086169379948,-1,5506.6,5381.8,5475.0,5372.0,-0.005738568263538357,-0.0018209520978111904,0.003917616165727167,short_IM_long_IC
2024-04-03,2024-04-08,-0.005446667091661084,-0.001232748109534887,-1,5475.0,5372.0,5348.4,5286.2,-0.02312328767123295,-0.01597170513775137,0.007151582533481582,short_IM_long_IC
2024-04-08,2024-04-09,-0.018362652516129008,-0.014141380763285083,-1,5348.4,5286.2,5431.6,5334.2,0.015556054147034759,0.00908024668003482,-0.006475807466999939,short_IM_long_IC
2024-04-09,2024-04-10,0.012777257152279509,0.008362034044068212,1,5431.6,5334.2,5330.0,5269.0,-0.018705353855217655,-0.012223013760263912,-0.006482340094953742,long_IM_short_IC
2024-04-10,2024-04-11,-0.018625116017157994,-0.012619649013713041,-1,5330.0,5269.0,5353.8,5303.0,0.004465290806754174,0.006452837350540808,0.0019875465437866335,short_IM_long_IC
2024-04-11,2024-04-12,0.002396753465282231,0.004992291970348006,-1,5353.8,5303.0,5309.0,5263.2,-0.008367888228921538,-0.007505185743918563,0.0008627024850029752,short_IM_long_IC
2024-04-12,2024-04-15,-0.007648094385426463,-0.004638114678358729,-1,5309.0,5263.2,5262.8,5345.0,-0.008702203804859643,0.015541875664994764,0.024244079469854407,short_IM_long_IC
2024-04-15,2024-04-16,-0.009601033137001003,0.01184398449258972,-1,5262.8,5345.0,5055.0,5198.0,-0.039484684958577265,-0.027502338634237566,0.011982346324339699,short_IM_long_IC
2024-04-16,2024-04-17,-0.0417685332693839,-0.0277483156755175,-1,5055.0,5198.0,5289.2,5341.8,0.04633036597428286,0.02766448634090035,-0.01866587963338251,short_IM_long_IC
2024-04-17,2024-04-18,0.04357829504206512,0.028544959755787858,1,5289.2,5341.8,5290.2,5353.4,0.0001890645088105103,0.0021715526601520097,-0.0019824881513414994,long_IM_short_IC
2024-04-18,2024-04-19,-0.00013940540747359176,0.0018894903760136028,-1,5290.2,5353.4,5118.8,5288.0,-0.03239953120864991,-0.01221653528598643,0.020182995922663483,short_IM_long_IC
2024-04-19,2024-04-22,-0.004223810487229862,-0.006536536698759976,1,5118.8,5288.0,5118.4,5246.2,-7.814331483957382e-05,-0.00790468986384274,0.007826546549003166,long_IM_short_IC
2024-04-22,2024-04-23,-0.0034775734947100068,-0.008896855305891127,1,5118.4,5246.2,5082.8,5185.6,-0.006955298530790799,-0.011551218024474785,0.0045959194936839864,long_IM_short_IC
2024-04-23,2024-04-24,-0.005271381776776662,-0.011259418483371864,1,5082.8,5185.6,5205.8,5251.0,0.024199260250255872,0.012611848195001496,0.011587412055254376,long_IM_short_IC
2024-04-24,2024-04-25,0.016706008976611786,0.010515562246451449,1,5205.8,5251.0,5214.2,5246.8,0.0016135848476699355,-0.0007998476480669536,0.002413432495736889,long_IM_short_IC
2024-04-25,2024-04-26,0.0015793104004617753,-0.0007037188836389596,1,5214.2,5246.8,5351.2,5373.4,0.02627440451075902,0.024128992909963953,0.0021454116007950663,long_IM_short_IC
2024-04-26,2024-04-29,0.019185579337243297,0.021444819815066296,-1,5351.2,5373.4,5510.2,5484.8,0.029712961578711283,0.020731752707782825,-0.008981208870928459,short_IM_long_IC
2024-04-29,2024-04-30,0.02387337196019179,0.01980035482820197,1,5510.2,5484.8,5448.8,5442.0,-0.011142971217015685,-0.007803383897316274,-0.003339587319699411,long_IM_short_IC
2024-04-30,2024-05-06,-0.008620789461278977,-0.006817516240056443,-1,5448.8,5442.0,5548.6,5523.4,0.018315959477316124,0.014957736126424148,-0.0033582233508919757,short_IM_long_IC
2024-05-06,2024-05-07,0.019902262335185883,0.016074293680786944,1,5548.6,5523.4,5557.2,5522.0,0.0015499405255379184,-0.0002534670673859374,0.0018034075929238558,long_IM_short_IC
2024-05-07,2024-05-08,0.003298505882527447,-0.00027473483539319776,1,5557.2,5522.0,5461.2,5450.6,-0.017274886633556474,-0.01293009779065546,-0.004344788842901015,long_IM_short_IC
2024-05-08,2024-05-09,-0.015763841155935876,-0.012362538971042003,-1,5461.2,5450.6,5562.8,5548.6,0.018603969823482114,0.017979671962719657,-0.0006242978607624572,short_IM_long_IC
2024-05-09,2024-05-10,0.016285308816838873,0.0179556114608459,-1,5562.8,5548.6,5503.6,5530.8,-0.010642122672035681,-0.0032080164365786423,0.007434106235457039,short_IM_long_IC
2024-05-10,2024-05-13,-0.009346851744156726,-0.0038468022581170658,-1,5503.6,5530.8,5443.8,5497.0,-0.010865615233665249,-0.006111231648224469,0.00475438358544078,short_IM_long_IC
2024-05-13,2024-05-14,-0.00958485402114595,-0.0054442181311926685,-1,5443.8,5497.0,5470.0,5488.6,0.00481281457805216,-0.0015281062397670686,-0.006340920817819229,short_IM_long_IC
2024-05-14,2024-05-15,0.005591812554541553,-0.0008213236814722524,1,5470.0,5488.6,5424.0,5443.4,-0.008409506398537436,-0.008235251248041475,-0.00017425515049596108,long_IM_short_IC
2024-05-15,2024-05-16,-0.009806085374124307,-0.009831808201586911,1,5424.0,5443.4,5415.0,5378.4,-0.0016592920353982743,-0.011941066245361398,0.010281774209963124,long_IM_short_IC
2024-05-16,2024-05-17,-0.0015078307823448434,-0.004037431629834831,1,5415.0,5378.4,5530.2,5460.4,0.02127423822714669,0.015246169864643777,0.006028068362502914,long_IM_short_IC
2024-05-17,2024-05-20,0.013533563638629342,0.01239324410288023,1,5530.2,5460.4,5539.2,5474.0,0.0016274275794727622,0.00249066002490661,-0.000863232445433848,long_IM_short_IC
2024-05-20,2024-05-21,0.006029985093195078,0.0057551907771569155,1,5539.2,5474.0,5476.8,5440.6,-0.011265164644713943,-0.006101571063207856,-0.005163593581506087,long_IM_short_IC
2024-05-21,2024-05-22,-0.010726262249639018,-0.008072452160009513,-1,5476.8,5440.6,5479.6,5424.0,0.0005112474437627412,-0.0030511340660956954,-0.0035623815098584366,short_IM_long_IC
2024-05-22,2024-05-23,0.0005264826460211758,-0.0018810847720873713,1,5479.6,5424.0,5359.0,5326.0,-0.022008905759544506,-0.01806784660766958,-0.003941059151874926,long_IM_short_IC
2024-05-23,2024-05-24,-0.022895991246538183,-0.019438497571264368,-1,5359.0,5326.0,5291.2,5270.4,-0.012651614107109577,-0.010439354111903887,0.00221225999520569,short_IM_long_IC
2024-05-24,2024-05-27,-0.011586632684896125,-0.00911001840943293,-1,5291.2,5270.4,5335.8,5322.4,0.008429089809494972,0.009866423800850121,0.0014373339913551497,short_IM_long_IC
2024-05-27,2024-05-28,0.010188300335583822,0.010899632039765628,-1,5335.8,5322.4,5279.0,5280.0,-0.010645076652048502,-0.007966330978505853,0.0026787456735426485,short_IM_long_IC
2024-05-28,2024-05-29,-0.010470031930854273,-0.010284286355064065,-1,5279.0,5280.0,5284.0,5290.0,0.0009471490812653638,0.0018939393939394478,0.000946790312674084,short_IM_long_IC
2024-05-29,2024-05-30,0.000602670594942456,0.002290727128008152,-1,5284.0,5290.0,5291.4,5287.0,0.0014004542013625887,-0.0005671077504726396,-0.0019675619518352283,short_IM_long_IC
2024-05-30,2024-05-31,-0.0031687161682002474,-0.0036871753471234836,1,5291.4,5287.0,5314.0,5282.2,0.004271081377329233,-0.0009078872706639318,0.005178968647993165,long_IM_short_IC
2024-05-31,2024-06-03,0.003920686213164215,-2.2548062976412986e-05,1,5314.0,5282.2,5222.4,5239.8,-0.017237485886338,-0.008026958464276146,-0.009210527422061854,long_IM_short_IC
2024-06-03,2024-06-04,-0.013180865235553174,-0.006493611812648403,-1,5222.4,5239.8,5268.6,5307.2,0.008846507352941346,0.01286308637734268,0.004016579024401334,short_IM_long_IC
2024-06-04,2024-06-05,0.005503589697476219,0.012870689378771338,-1,5268.6,5307.2,5209.6,5247.6,-0.011198420832858824,-0.011230027132951403,-3.1606300092579254e-05,short_IM_long_IC
2024-06-05,2024-06-06,-0.013102507702718924,-0.011982348167418166,-1,5209.6,5247.6,5101.8,5208.2,-0.020692567567567655,-0.007508194222120679,0.013184373345446976,short_IM_long_IC
2024-06-06,2024-06-07,-0.021589237749021217,-0.009310506626590387,-1,5101.8,5208.2,5115.0,5178.0,0.002587322121604174,-0.005798548442840112,-0.008385870564444287,short_IM_long_IC
2024-06-07,2024-06-11,0.0044275928057648795,-0.003790621030040464,1,5115.0,5178.0,5174.0,5198.6,0.011534701857282448,0.003978370027037492,0.007556331830244956,long_IM_short_IC
2024-06-11,2024-06-12,0.008797038381056055,0.0016299544874409655,1,5174.0,5198.6,5180.6,5210.0,0.0012756088132972465,0.0021928980879466486,-0.0009172892746494021,long_IM_short_IC
2024-06-12,2024-06-13,0.003373602571147938,0.0029675684587524565,1,5180.6,5210.0,5148.4,5184.0,-0.0062154962745629705,-0.00499040307101728,-0.0012250932035456907,long_IM_short_IC
2024-06-13,2024-06-14,-0.006944630154602227,-0.007331118217104748,1,5148.4,5184.0,5178.8,5211.6,0.005904747105897057,0.005324074074074092,0.0005806730318229647,long_IM_short_IC
2024-06-14,2024-06-17,8.022800970231003e-05,0.003561917302424167,-1,5178.8,5211.6,5173.8,5198.2,-0.0009654746273267678,-0.002571187351293358,-0.0016057127239665903,short_IM_long_IC
2024-06-17,2024-06-18,0.0006401704743186354,-0.0011441768530224827,1,5173.8,5198.2,5230.0,5226.6,0.010862422204182653,0.005463429648724594,0.00539899255545806,long_IM_short_IC
2024-06-18,2024-06-19,0.008350051865677166,0.0045636097288179744,1,5230.0,5226.6,5155.0,5169.2,-0.014340344168260022,-0.010982282937282428,-0.0033580612309775937,long_IM_short_IC
2024-06-19,2024-06-20,-0.012867118649022347,-0.011866218669082329,-1,5155.0,5169.2,5064.0,5091.0,-0.017652764306498536,-0.015128066238489501,0.0025246980680090347,short_IM_long_IC
2024-06-20,2024-06-21,-0.020127191996037963,-0.014365966362460458,-1,5064.0,5091.0,4994.6,5060.6,-0.013704581358609746,-0.005971321940679508,0.007733259417930238,short_IM_long_IC
2024-06-21,2024-06-24,-0.00015929152887284026,0.0015239573040706222,-1,4994.6,5060.6,4834.0,4965.0,-0.032154727105273784,-0.01889104058807267,0.013263686517201112,short_IM_long_IC
2024-06-24,2024-06-25,-0.033144385011717126,-0.021445009859418662,-1,4834.0,4965.0,4808.4,4923.4,-0.005295821266032341,-0.00837865055387721,-0.003082829287844868,short_IM_long_IC
2024-06-25,2024-06-26,-0.00821772351725536,-0.008867654866660302,1,4808.4,4923.4,4954.4,4990.2,0.030363530488312085,0.01356785960921325,0.016795670879098834,long_IM_short_IC
2024-06-26,2024-06-27,0.028627154994668835,0.01450854834837978,1,4954.4,4990.2,4835.0,4908.0,-0.024099790085580386,-0.01647228567993264,-0.007627504405647745,long_IM_short_IC
2024-06-27,2024-06-28,-0.024526470976292014,-0.018400887349968587,-1,4835.0,4908.0,4851.4,4909.0,0.0033919338159253964,0.0002037489812551918,-0.0031881848346702046,short_IM_long_IC
2024-06-28,2024-07-01,0.006558560699642335,0.002989071907813168,1,4851.4,4909.0,4893.2,4968.2,0.00861606958816008,0.012059482583010706,-0.0034434129948506254,long_IM_short_IC
2024-07-01,2024-07-02,0.009040097717581741,0.012215611302437202,-1,4893.2,4968.2,4863.8,4924.6,-0.006008338101855526,-0.00877581417817308,-0.0027674760763175543,short_IM_long_IC
2024-07-02,2024-07-03,-0.007003171966843413,-0.010729956950414121,1,4863.8,4924.6,4832.2,4879.8,-0.006496977671779369,-0.009097185558217924,0.0026002078864385547,long_IM_short_IC
2024-07-03,2024-07-04,-0.007851579781573026,-0.007789226866005694,-1,4832.2,4879.8,4729.0,4803.8,-0.021356731923347527,-0.015574408787245364,0.005782323136102163,short_IM_long_IC
2024-07-04,2024-07-05,-0.02162764170427567,-0.015562507629673372,-1,4729.0,4803.8,4778.2,4842.0,0.010403890886022449,0.007952037969940484,-0.0024518529160819647,short_IM_long_IC
